round, size, pvdup, meanpv, rpsneigh, sonneig, completeness, messages
537, 200, 0, 5.0, 5, 5, 97, 1980
538, 200, 0, 5.0, 5, 5, 98, 2000
539, 200, 0, 5.0, 5, 5, 98, 2000
540, 200, 0, 5.0, 5, 5, 98, 2020
541, 200, 0, 5.0, 5, 5, 97, 1990
542, 200, 0, 5.0, 5, 5, 97, 1990
543, 200, 0, 5.0, 5, 5, 98, 2000
544, 200, 0, 5.0, 5, 5, 98, 2010
545, 200, 0, 5.0, 5, 5, 97, 2000
546, 200, 0, 5.0, 5, 5, 97, 2020
547, 200, 0, 5.0, 5, 5, 96, 1970
548, 200, 0, 5.0, 5, 5, 98, 2000
549, 200, 0, 5.0, 5, 5, 98, 2000
550, 200, 0, 5.0, 5, 5, 98, 2000
551, 200, 0, 5.0, 5, 5, 98, 2000
552, 200, 0, 5.0, 5, 5, 98, 2000
553, 200, 0, 5.0, 5, 5, 98, 2000
554, 200, 0, 5.0, 5, 5, 98, 2000
555, 200, 0, 5.0, 5, 5, 98, 2000
556, 200, 0, 5.0, 5, 5, 98, 2000
557, 200, 0, 5.0, 5, 5, 98, 2010
558, 200, 0, 5.0, 5, 5, 97, 2010
559, 200, 0, 5.0, 5, 5, 97, 1980
560, 200, 0, 5.0, 5, 5, 98, 2000
561, 200, 0, 5.0, 5, 5, 98, 2020
562, 200, 0, 5.0, 5, 5, 97, 1990
563, 200, 0, 5.0, 5, 5, 97, 1990
564, 200, 0, 5.0, 5, 5, 98, 2000
565, 200, 0, 5.0, 5, 5, 98, 2020
566, 200, 0, 5.0, 5, 5, 97, 1980
567, 200, 0, 5.0, 5, 5, 98, 2020
568, 200, 0, 5.0, 5, 5, 97, 1980
569, 200, 0, 5.0, 5, 5, 98, 2000
570, 200, 0, 5.0, 5, 5, 98, 2010
571, 200, 0, 5.0, 5, 5, 97, 1990
572, 200, 0, 5.0, 5, 5, 98, 2000
573, 200, 0, 5.0, 5, 5, 98, 2010
574, 200, 0, 5.0, 5, 5, 97, 1990
575, 200, 0, 5.0, 5, 5, 98, 2000
576, 200, 0, 5.0, 5, 5, 98, 2000
577, 200, 0, 5.0, 5, 5, 98, 2010
578, 200, 0, 5.0, 5, 5, 97, 1990
579, 200, 0, 5.0, 5, 5, 98, 2030
580, 200, 0, 5.0, 5, 5, 96, 1970
581, 200, 0, 5.0, 5, 5, 98, 2000
582, 200, 0, 5.0, 5, 5, 98, 2000
583, 200, 0, 5.0, 5, 5, 98, 2010
584, 200, 0, 5.0, 5, 5, 97, 1990
585, 200, 0, 5.0, 5, 5, 98, 2000
586, 200, 0, 5.0, 5, 5, 98, 2000
587, 200, 0, 5.0, 5, 5, 98, 2000
588, 200, 0, 5.0, 5, 5, 98, 2000
589, 200, 0, 5.0, 5, 5, 98, 2010
590, 200, 0, 5.0, 5, 5, 97, 1990
591, 200, 0, 5.0, 5, 5, 98, 2000
592, 200, 0, 5.0, 5, 5, 98, 2000
593, 200, 0, 5.0, 5, 5, 98, 2010
594, 200, 0, 5.0, 5, 5, 97, 2000
595, 200, 0, 5.0, 5, 5, 97, 1990
596, 200, 0, 5.0, 5, 5, 98, 2000
597, 200, 0, 5.0, 5, 5, 98, 2000
598, 200, 0, 5.0, 5, 5, 98, 2010
599, 200, 0, 5.0, 5, 5, 97, 1990
600, 200, 0, 5.0, 5, 5, 98, 2000
601, 200, 0, 5.0, 5, 5, 98, 2000
602, 200, 0, 5.0, 5, 5, 98, 2000
603, 200, 0, 5.0, 5, 5, 98, 2000
604, 200, 0, 5.0, 5, 5, 98, 2000
605, 200, 0, 5.0, 5, 5, 98, 2000
606, 200, 0, 5.0, 5, 5, 98, 2000
607, 200, 0, 5.0, 5, 5, 98, 2000
608, 200, 0, 5.0, 5, 5, 98, 2000
609, 200, 0, 5.0, 5, 5, 98, 2000
610, 200, 0, 5.0, 5, 5, 98, 2000
611, 200, 0, 5.0, 5, 5, 98, 2010
612, 200, 0, 5.0, 5, 5, 97, 1990
613, 200, 0, 5.0, 5, 5, 98, 2000
614, 200, 0, 5.0, 5, 5, 98, 2000
615, 200, 0, 5.0, 5, 5, 98, 2000
616, 200, 0, 5.0, 5, 5, 98, 2000
617, 200, 0, 5.0, 5, 5, 98, 2000
618, 200, 0, 5.0, 5, 5, 98, 2000
619, 200, 0, 5.0, 5, 5, 98, 2030
620, 200, 0, 5.0, 5, 5, 96, 1980
621, 200, 0, 5.0, 5, 5, 97, 2000
622, 200, 0, 5.0, 5, 5, 97, 1990
623, 200, 0, 5.0, 5, 5, 98, 2010
624, 200, 0, 5.0, 5, 5, 97, 1990
625, 200, 0, 5.0, 5, 5, 98, 2000
626, 200, 0, 5.0, 5, 5, 98, 2000
627, 200, 0, 5.0, 5, 5, 98, 2000
628, 200, 0, 5.0, 5, 5, 98, 2000
629, 200, 0, 5.0, 5, 5, 98, 2000
630, 200, 0, 5.0, 5, 5, 98, 2000
631, 200, 0, 5.0, 5, 5, 98, 2010
632, 200, 0, 5.0, 5, 5, 97, 1990
633, 200, 0, 5.0, 5, 5, 98, 2000
634, 200, 0, 5.0, 5, 5, 98, 2000
635, 200, 0, 5.0, 5, 5, 98, 2000
636, 200, 0, 5.0, 5, 5, 98, 2010
637, 200, 0, 5.0, 5, 5, 97, 1990
638, 200, 0, 5.0, 5, 5, 98, 2010
639, 200, 0, 5.0, 5, 5, 97, 1990
640, 200, 0, 5.0, 5, 5, 98, 2020
641, 200, 0, 5.0, 5, 5, 97, 1980
642, 200, 0, 5.0, 5, 5, 98, 2000
643, 200, 0, 5.0, 5, 5, 98, 2000
644, 200, 0, 5.0, 5, 5, 98, 2000
645, 200, 0, 5.0, 5, 5, 98, 2010
646, 200, 0, 5.0, 5, 5, 97, 2000
647, 200, 0, 5.0, 5, 5, 97, 1990
648, 200, 0, 5.0, 5, 5, 98, 2000
649, 200, 0, 5.0, 5, 5, 98, 2000
650, 200, 0, 5.0, 5, 5, 98, 2000
651, 200, 0, 5.0, 5, 5, 98, 2000
652, 200, 0, 5.0, 5, 5, 98, 2000
653, 200, 0, 5.0, 5, 5, 98, 2010
654, 200, 0, 5.0, 5, 5, 97, 1990
655, 200, 0, 5.0, 5, 5, 98, 2010
656, 200, 0, 5.0, 5, 5, 97, 1990
657, 200, 0, 5.0, 5, 5, 98, 2000
658, 200, 0, 5.0, 5, 5, 98, 2000
659, 200, 0, 5.0, 5, 5, 98, 2000
660, 200, 0, 5.0, 5, 5, 98, 2000
661, 200, 0, 5.0, 5, 5, 98, 2000
662, 200, 0, 5.0, 5, 5, 98, 2000
663, 200, 0, 5.0, 5, 5, 98, 2000
664, 200, 0, 5.0, 5, 5, 98, 2000
665, 200, 0, 5.0, 5, 5, 98, 2010
666, 200, 0, 5.0, 5, 5, 97, 1990
667, 200, 0, 5.0, 5, 5, 98, 2000
668, 200, 0, 5.0, 5, 5, 98, 2000
669, 200, 0, 5.0, 5, 5, 98, 2010
670, 200, 0, 5.0, 5, 5, 97, 1990
671, 200, 0, 5.0, 5, 5, 98, 2000
672, 200, 0, 5.0, 5, 5, 98, 2000
673, 200, 0, 5.0, 5, 5, 98, 2000
674, 200, 0, 5.0, 5, 5, 98, 2020
675, 200, 0, 5.0, 5, 5, 97, 1980
676, 200, 0, 5.0, 5, 5, 98, 2010
677, 200, 0, 5.0, 5, 5, 97, 2010
678, 200, 0, 5.0, 5, 5, 97, 1980
679, 200, 0, 5.0, 5, 5, 98, 2000
680, 200, 0, 5.0, 5, 5, 98, 2020
681, 200, 0, 5.0, 5, 5, 97, 1980
682, 200, 0, 5.0, 5, 5, 98, 2000
683, 200, 0, 5.0, 5, 5, 98, 2000
684, 200, 0, 5.0, 5, 5, 98, 2000
685, 200, 0, 5.0, 5, 5, 98, 2000
686, 200, 0, 5.0, 5, 5, 98, 2010
687, 200, 0, 5.0, 5, 5, 97, 2000
688, 200, 0, 5.0, 5, 5, 97, 1990
689, 200, 0, 5.0, 5, 5, 98, 2000
690, 200, 0, 5.0, 5, 5, 98, 2000
691, 200, 0, 5.0, 5, 5, 98, 2000
692, 200, 0, 5.0, 5, 5, 98, 2000
693, 200, 0, 5.0, 5, 5, 98, 2000
694, 200, 0, 5.0, 5, 5, 98, 2000
695, 200, 0, 5.0, 5, 5, 98, 2010
696, 200, 0, 5.0, 5, 5, 97, 2000
697, 200, 0, 5.0, 5, 5, 97, 2010
698, 200, 0, 5.0, 5, 5, 97, 1980
699, 200, 0, 5.0, 5, 5, 98, 2000
700, 200, 0, 5.0, 5, 5, 98, 2000
701, 200, 0, 5.0, 5, 5, 98, 2000
702, 200, 0, 5.0, 5, 5, 98, 2000
703, 200, 0, 5.0, 5, 5, 98, 2000
704, 200, 0, 5.0, 5, 5, 98, 2000
705, 200, 0, 5.0, 5, 5, 98, 2000
706, 200, 0, 5.0, 5, 5, 98, 2010
707, 200, 0, 5.0, 5, 5, 97, 2000
708, 200, 0, 5.0, 5, 5, 98, 1990
709, 200, 0, 5.0, 5, 5, 98, 2000
710, 200, 0, 5.0, 5, 5, 98, 2000
711, 200, 0, 5.0, 5, 5, 98, 2000
712, 200, 0, 5.0, 5, 5, 98, 2000
713, 200, 0, 5.0, 5, 5, 98, 2000
714, 200, 0, 5.0, 5, 5, 98, 2000
715, 200, 0, 5.0, 5, 5, 98, 2010
716, 200, 0, 5.0, 5, 5, 97, 1990
717, 200, 0, 5.0, 5, 5, 98, 2000
718, 200, 0, 5.0, 5, 5, 98, 2000
719, 200, 0, 5.0, 5, 5, 98, 2000
720, 200, 0, 5.0, 5, 5, 98, 2000
721, 200, 0, 5.0, 5, 5, 98, 2000
722, 200, 0, 5.0, 5, 5, 98, 2020
723, 200, 0, 5.0, 5, 5, 97, 2000
724, 200, 0, 5.0, 5, 5, 97, 1980
725, 200, 0, 5.0, 5, 5, 98, 2000
726, 200, 0, 5.0, 5, 5, 98, 2010
727, 200, 0, 5.0, 5, 5, 97, 1990
728, 200, 0, 5.0, 5, 5, 98, 2000
729, 200, 0, 5.0, 5, 5, 98, 2000
730, 200, 0, 5.0, 5, 5, 98, 2000
731, 200, 0, 5.0, 5, 5, 98, 2000
732, 200, 0, 5.0, 5, 5, 98, 2010
733, 200, 0, 5.0, 5, 5, 97, 1990
734, 200, 0, 5.0, 5, 5, 98, 2000
735, 200, 0, 5.0, 5, 5, 98, 2030
736, 200, 0, 5.0, 5, 5, 96, 1980
737, 200, 0, 5.0, 5, 5, 97, 1990
738, 200, 0, 5.0, 5, 5, 98, 2000
739, 200, 0, 5.0, 5, 5, 98, 2010
740, 200, 0, 5.0, 5, 5, 97, 1990
741, 200, 0, 5.0, 5, 5, 98, 2010
742, 200, 0, 5.0, 5, 5, 97, 2000
743, 200, 0, 5.0, 5, 5, 97, 1990
744, 200, 0, 5.0, 5, 5, 98, 2000
745, 200, 0, 5.0, 5, 5, 98, 2000
746, 200, 0, 5.0, 5, 5, 98, 2000
747, 200, 0, 5.0, 5, 5, 98, 2000
748, 200, 0, 5.0, 5, 5, 98, 2000
749, 200, 0, 5.0, 5, 5, 98, 2000
750, 200, 0, 5.0, 5, 5, 98, 2010
751, 200, 0, 5.0, 5, 5, 97, 1990
752, 200, 0, 5.0, 5, 5, 98, 2010
753, 200, 0, 5.0, 5, 5, 97, 1990
754, 200, 0, 5.0, 5, 5, 98, 2000
755, 200, 0, 5.0, 5, 5, 98, 2000
756, 200, 0, 5.0, 5, 5, 98, 2000
757, 200, 0, 5.0, 5, 5, 98, 2000
758, 200, 0, 5.0, 5, 5, 98, 2000
759, 200, 0, 5.0, 5, 5, 98, 2000
760, 200, 0, 5.0, 5, 5, 98, 2000
761, 200, 0, 5.0, 5, 5, 98, 2010
762, 200, 0, 5.0, 5, 5, 97, 1990
763, 200, 0, 5.0, 5, 5, 98, 2000
764, 200, 0, 5.0, 5, 5, 98, 2000
765, 200, 0, 5.0, 5, 5, 98, 2020
766, 200, 0, 5.0, 5, 5, 97, 1980
767, 200, 0, 5.0, 5, 5, 98, 2010
768, 200, 0, 5.0, 5, 5, 97, 1990
769, 200, 0, 5.0, 5, 5, 98, 2010
770, 200, 0, 5.0, 5, 5, 97, 1990
771, 200, 0, 5.0, 5, 5, 98, 2000
772, 200, 0, 5.0, 5, 5, 98, 2000
773, 200, 0, 5.0, 5, 5, 98, 2020
774, 200, 0, 5.0, 5, 5, 97, 1980
775, 200, 0, 5.0, 5, 5, 98, 2010
776, 200, 0, 5.0, 5, 5, 97, 1990
777, 200, 0, 5.0, 5, 5, 98, 2000
778, 200, 0, 5.0, 5, 5, 98, 2010
779, 200, 0, 5.0, 5, 5, 97, 1990
780, 200, 0, 5.0, 5, 5, 98, 2000
781, 200, 0, 5.0, 5, 5, 98, 2000
782, 200, 0, 5.0, 5, 5, 98, 2000
783, 200, 0, 5.0, 5, 5, 98, 2000
784, 200, 0, 5.0, 5, 5, 98, 2010
785, 200, 0, 5.0, 5, 5, 97, 1990
786, 200, 0, 5.0, 5, 5, 98, 2010
787, 200, 0, 5.0, 5, 5, 97, 1990
788, 200, 0, 5.0, 5, 5, 98, 2000
789, 200, 0, 5.0, 5, 5, 98, 2000
790, 200, 0, 5.0, 5, 5, 98, 2000
791, 200, 0, 5.0, 5, 5, 98, 2000
792, 200, 0, 5.0, 5, 5, 98, 2000
793, 200, 0, 5.0, 5, 5, 98, 2000
794, 200, 0, 5.0, 5, 5, 98, 2000
795, 200, 0, 5.0, 5, 5, 98, 2000
796, 200, 0, 5.0, 5, 5, 98, 2000
797, 200, 0, 5.0, 5, 5, 98, 2010
798, 200, 0, 5.0, 5, 5, 97, 1990
799, 200, 0, 5.0, 5, 5, 98, 2010
800, 200, 0, 5.0, 5, 5, 97, 1990
801, 200, 0, 5.0, 5, 5, 98, 2010
802, 200, 0, 5.0, 5, 5, 97, 2010
803, 200, 0, 5.0, 5, 5, 97, 1990
804, 200, 0, 5.0, 5, 5, 97, 1990
805, 200, 0, 5.0, 5, 5, 98, 2010
806, 200, 0, 5.0, 5, 5, 97, 1990
807, 200, 0, 5.0, 5, 5, 98, 2000
808, 200, 0, 5.0, 5, 5, 98, 2000
809, 200, 0, 5.0, 5, 5, 98, 2000
810, 200, 0, 5.0, 5, 5, 98, 2000
811, 200, 0, 5.0, 5, 5, 98, 2010
812, 200, 0, 5.0, 5, 5, 97, 1990
813, 200, 0, 5.0, 5, 5, 98, 2020
814, 200, 0, 5.0, 5, 5, 97, 1980
815, 200, 0, 5.0, 5, 5, 98, 2000
816, 200, 0, 5.0, 5, 5, 98, 2020
817, 200, 0, 5.0, 5, 5, 97, 1990
818, 200, 0, 5.0, 5, 5, 97, 2010
819, 200, 0, 5.0, 5, 5, 97, 1980
820, 200, 0, 5.0, 5, 5, 98, 2000
821, 200, 0, 5.0, 5, 5, 98, 2010
822, 200, 0, 5.0, 5, 5, 97, 1990
823, 200, 0, 5.0, 5, 5, 98, 2000
824, 200, 0, 5.0, 5, 5, 98, 2000
825, 200, 0, 5.0, 5, 5, 98, 2000
826, 200, 0, 5.0, 5, 5, 98, 2000
827, 200, 0, 5.0, 5, 5, 98, 2000
828, 200, 0, 5.0, 5, 5, 98, 2020
829, 200, 0, 5.0, 5, 5, 97, 1980
830, 200, 0, 5.0, 5, 5, 98, 2000
831, 200, 0, 5.0, 5, 5, 98, 2010
832, 200, 0, 5.0, 5, 5, 97, 2010
833, 200, 0, 5.0, 5, 5, 97, 1980
834, 200, 0, 5.0, 5, 5, 98, 2000
835, 200, 0, 5.0, 5, 5, 98, 2000
836, 200, 0, 5.0, 5, 5, 98, 2000
837, 200, 0, 5.0, 5, 5, 98, 2000
838, 200, 0, 5.0, 5, 5, 98, 2000
839, 200, 0, 5.0, 5, 5, 98, 2000
840, 200, 0, 5.0, 5, 5, 98, 2010
841, 200, 0, 5.0, 5, 5, 97, 1990
842, 200, 0, 5.0, 5, 5, 98, 2000
843, 200, 0, 5.0, 5, 5, 98, 2000
844, 200, 0, 5.0, 5, 5, 98, 2000
845, 200, 0, 5.0, 5, 5, 98, 2010
846, 200, 0, 5.0, 5, 5, 97, 2000
847, 200, 0, 5.0, 5, 5, 97, 1990
848, 200, 0, 5.0, 5, 5, 98, 2000
849, 200, 0, 5.0, 5, 5, 98, 2000
850, 200, 0, 5.0, 5, 5, 98, 2000
851, 200, 0, 5.0, 5, 5, 98, 2000
852, 200, 0, 5.0, 5, 5, 98, 2000
853, 200, 0, 5.0, 5, 5, 98, 2000
854, 200, 0, 5.0, 5, 5, 98, 2000
855, 200, 0, 5.0, 5, 5, 98, 2000
856, 200, 0, 5.0, 5, 5, 98, 2000
857, 200, 0, 5.0, 5, 5, 98, 2010
858, 200, 0, 5.0, 5, 5, 97, 2010
859, 200, 0, 5.0, 5, 5, 97, 1980
860, 200, 0, 5.0, 5, 5, 98, 2000
861, 200, 0, 5.0, 5, 5, 98, 2000
862, 200, 0, 5.0, 5, 5, 98, 2000
863, 200, 0, 5.0, 5, 5, 98, 2000
864, 200, 0, 5.0, 5, 5, 98, 2000
865, 200, 0, 5.0, 5, 5, 98, 2000
866, 200, 0, 5.0, 5, 5, 98, 2000
867, 200, 0, 5.0, 5, 5, 98, 2000
868, 200, 0, 5.0, 5, 5, 98, 2000
869, 200, 0, 5.0, 5, 5, 98, 2000
870, 200, 0, 5.0, 5, 5, 98, 2010
871, 200, 0, 5.0, 5, 5, 98, 1990
872, 200, 0, 5.0, 5, 5, 98, 2000
873, 200, 0, 5.0, 5, 5, 98, 2000
874, 200, 0, 5.0, 5, 5, 98, 2000
875, 200, 0, 5.0, 5, 5, 98, 2000
876, 200, 0, 5.0, 5, 5, 98, 2000
877, 200, 0, 5.0, 5, 5, 98, 2010
878, 200, 0, 5.0, 5, 5, 97, 1990
879, 200, 0, 5.0, 5, 5, 98, 2000
880, 200, 0, 5.0, 5, 5, 98, 2010
881, 200, 0, 5.0, 5, 5, 97, 2000
882, 200, 0, 5.0, 5, 5, 97, 1990
883, 200, 0, 5.0, 5, 5, 98, 2000
884, 200, 0, 5.0, 5, 5, 98, 2010
885, 200, 0, 5.0, 5, 5, 97, 2010
886, 200, 0, 5.0, 5, 5, 97, 1990
887, 200, 0, 5.0, 5, 5, 97, 1990
888, 200, 0, 5.0, 5, 5, 98, 2000
889, 200, 0, 5.0, 5, 5, 98, 2000
890, 200, 0, 5.0, 5, 5, 98, 2000
891, 200, 0, 5.0, 5, 5, 98, 2000
892, 200, 0, 5.0, 5, 5, 98, 2000
893, 200, 0, 5.0, 5, 5, 98, 2000
894, 200, 0, 5.0, 5, 5, 98, 2000
895, 200, 0, 5.0, 5, 5, 98, 2000
896, 200, 0, 5.0, 5, 5, 98, 2000
897, 200, 0, 5.0, 5, 5, 98, 2010
898, 200, 0, 5.0, 5, 5, 97, 2000
899, 200, 0, 5.0, 5, 5, 97, 1990
900, 200, 0, 5.0, 5, 5, 98, 2000
901, 200, 0, 5.0, 5, 5, 98, 2000
902, 200, 0, 5.0, 5, 5, 98, 2000
903, 200, 0, 5.0, 5, 5, 98, 2000
904, 200, 0, 5.0, 5, 5, 98, 2030
905, 200, 0, 5.0, 5, 5, 96, 1970
906, 200, 0, 5.0, 5, 5, 98, 2000
907, 200, 0, 5.0, 5, 5, 98, 2000
908, 200, 0, 5.0, 5, 5, 98, 2000
909, 200, 0, 5.0, 5, 5, 98, 2000
910, 200, 0, 5.0, 5, 5, 98, 2000
911, 200, 0, 5.0, 5, 5, 98, 2000
912, 200, 0, 5.0, 5, 5, 98, 2000
913, 200, 0, 5.0, 5, 5, 98, 2000
914, 200, 0, 5.0, 5, 5, 98, 2020
915, 200, 0, 5.0, 5, 5, 97, 1980
916, 200, 0, 5.0, 5, 5, 98, 2010
917, 200, 0, 5.0, 5, 5, 97, 1990
918, 200, 0, 5.0, 5, 5, 98, 2000
919, 200, 0, 5.0, 5, 5, 98, 2000
920, 200, 0, 5.0, 5, 5, 98, 2000
921, 200, 0, 5.0, 5, 5, 98, 2000
922, 200, 0, 5.0, 5, 5, 98, 2010
923, 200, 0, 5.0, 5, 5, 97, 1990
924, 200, 0, 5.0, 5, 5, 98, 2000
925, 200, 0, 5.0, 5, 5, 98, 2000
926, 200, 0, 5.0, 5, 5, 98, 2010
927, 200, 0, 5.0, 5, 5, 97, 1990
928, 200, 0, 5.0, 5, 5, 98, 2000
929, 200, 0, 5.0, 5, 5, 98, 2010
930, 200, 0, 5.0, 5, 5, 97, 1990
931, 200, 0, 5.0, 5, 5, 98, 2020
932, 200, 0, 5.0, 5, 5, 97, 1980
933, 200, 0, 5.0, 5, 5, 98, 2010
934, 200, 0, 5.0, 5, 5, 97, 1990
935, 200, 0, 5.0, 5, 5, 98, 2010
936, 200, 0, 5.0, 5, 5, 97, 1990
937, 200, 0, 5.0, 5, 5, 98, 2010
938, 200, 0, 5.0, 5, 5, 97, 1990
939, 200, 0, 5.0, 5, 5, 98, 2010
940, 200, 0, 5.0, 5, 5, 97, 1990
941, 200, 0, 5.0, 5, 5, 98, 2000
942, 200, 0, 5.0, 5, 5, 98, 2000
943, 200, 0, 5.0, 5, 5, 98, 2000
944, 200, 0, 5.0, 5, 5, 98, 2000
945, 200, 0, 5.0, 5, 5, 98, 2000
946, 200, 0, 5.0, 5, 5, 98, 2000
947, 200, 0, 5.0, 5, 5, 98, 2010
948, 200, 0, 5.0, 5, 5, 97, 2000
949, 200, 0, 5.0, 5, 5, 97, 1990
950, 200, 0, 5.0, 5, 5, 98, 2010
951, 200, 0, 5.0, 5, 5, 97, 1990
952, 200, 0, 5.0, 5, 5, 98, 2000
953, 200, 0, 5.0, 5, 5, 98, 2000
954, 200, 0, 5.0, 5, 5, 98, 2000
955, 200, 0, 5.0, 5, 5, 98, 2000
956, 200, 0, 5.0, 5, 5, 98, 2000
957, 200, 0, 5.0, 5, 5, 98, 2000
958, 200, 0, 5.0, 5, 5, 98, 2000
959, 200, 0, 5.0, 5, 5, 98, 2010
960, 200, 0, 5.0, 5, 5, 97, 2010
961, 200, 0, 5.0, 5, 5, 97, 1980
962, 200, 0, 5.0, 5, 5, 98, 2000
963, 200, 0, 5.0, 5, 5, 98, 2000
964, 200, 0, 5.0, 5, 5, 98, 2000
965, 200, 0, 5.0, 5, 5, 98, 2000
966, 200, 0, 5.0, 5, 5, 98, 2020
967, 200, 0, 5.0, 5, 5, 97, 1980
968, 200, 0, 5.0, 5, 5, 98, 2010
969, 200, 0, 5.0, 5, 5, 97, 1990
970, 200, 0, 5.0, 5, 5, 98, 2010
971, 200, 0, 5.0, 5, 5, 97, 1990
972, 200, 0, 5.0, 5, 5, 98, 2000
973, 200, 0, 5.0, 5, 5, 98, 2000
974, 200, 0, 5.0, 5, 5, 98, 2000
975, 200, 0, 5.0, 5, 5, 98, 2010
976, 200, 0, 5.0, 5, 5, 97, 1990
977, 200, 0, 5.0, 5, 5, 98, 2010
978, 200, 0, 5.0, 5, 5, 97, 1990
979, 200, 0, 5.0, 5, 5, 98, 2000
980, 200, 0, 5.0, 5, 5, 98, 2020
981, 200, 0, 5.0, 5, 5, 97, 1980
982, 200, 0, 5.0, 5, 5, 98, 2000
983, 200, 0, 5.0, 5, 5, 98, 2000
984, 200, 0, 5.0, 5, 5, 98, 2000
985, 200, 0, 5.0, 5, 5, 98, 2000
986, 200, 0, 5.0, 5, 5, 98, 2010
987, 200, 0, 5.0, 5, 5, 97, 2000
988, 200, 0, 5.0, 5, 5, 97, 1990
989, 200, 0, 5.0, 5, 5, 98, 2000
990, 200, 0, 5.0, 5, 5, 98, 2000
991, 200, 0, 5.0, 5, 5, 98, 2000
992, 200, 0, 5.0, 5, 5, 98, 2000
993, 200, 0, 5.0, 5, 5, 98, 2000
994, 200, 0, 5.0, 5, 5, 98, 2000
995, 200, 0, 5.0, 5, 5, 98, 2000
996, 200, 0, 5.0, 5, 5, 98, 2000
997, 200, 0, 5.0, 5, 5, 98, 2000
998, 200, 0, 5.0, 5, 5, 98, 2000
999, 200, 0, 5.0, 5, 5, 98, 2000
